1AO6-P1:2.5-2.5 8.068918381833818e-09 7.621617352682444 374512494.1344189 28443.5221885123 -9.48546 61.809803672986774
1AO6-P1:2.5-7.5 8.068918381833818e-09 7.618466760526458 374348098.07555825 21417.35098151503 -9.76874 61.779221373109856
1AO6-P1:2.5-12.5 8.068918381833818e-09 7.595339320645068 373141559.23188716 106243.44820977194 -8.16398 61.55466256707143
1AO6-P1:2.5-17.5 8.068918381833818e-09 7.588392685220891 372779240.841631 112295.26261898264 -8.10761 61.487191272727564
1AO6-P1:2.5-22.5 8.068918381833818e-09 7.575867270493307 372126043.2610953 206239.45607293883 -7.49795 61.36550877006855
1AO6-P1:2.5-27.5 8.068918381833818e-09 7.564713402656751 371544474.88552237 301781.6833162812 -7.11572 61.25712297847517
1AO6-P1:2.5-32.5 8.068918381833818e-09 7.55335762419061 370952478.8466017 491061.43591150147 -6.62726 61.14674849304964
1AO6-P1:2.5-37.5 8.068918381833818e-09 7.506638742125292 368518007.11755174 632667.4036646105 -6.3673 60.692375362076234
1AO6-P1:2.5-42.5 8.068918381833818e-09 7.494310373132887 367875874.2692968 1161167.057132153 -5.75832 60.57239882710299
1AO6-P1:2.5-47.5 8.068918381833818e-09 7.482084195772137 367239181.9896459 1742417.223050597 -5.35074 60.45338625096459
1AO6-P1:2.5-52.5 8.068918381833818e-09 7.470624333383699 366642503.03897256 2379659.159524522 -5.03743 60.34180567510818
1AO6-P1:2.5-57.5 8.068918381833818e-09 7.46168479228775 366177120.9250746 3314633.811041738 -4.70477 60.25474616696078
1AO6-P1:2.5-62.5 8.068918381833818e-09 7.452076254403487 365676981.6591018 4538653.489923451 -4.38912 60.161153586727146
1AO6-P1:2.5-67.5 8.068918381833818e-09 7.437617975614758 364924542.6865527 6477279.551046946 -4.03139 60.020286964474494
1AO6-P1:2.5-72.5 8.068918381833818e-09 7.439789160403134 365037525.17770576 7157853.582175572 -3.93179 60.041443422471204
1AO6-P1:2.5-77.5 8.068918381833818e-09 7.429958413810736 364525989.7572766 9227497.18998578 -3.67641 59.94564317031333
1AO6-P1:2.5-82.5 8.068918381833818e-09 7.424167436679495 364224696.2626371 11288347.224913064 -3.474 59.889201329219226
1AO6-P1:2.5-87.5 8.068918381833818e-09 7.416966115966799 363850062.1056634 13589152.517609093 -3.28747 59.81900428508992
